step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,10,28.0,0.18543046357615894,9.70952344942497,2,10.0,0.6151054279368623,2,9.0,0.5894999496937925,0,14.0,0.6205110402073867,0,6.0,0.7467845232511147,0,0.0,0.9694457120592787,0,7.0,0.9144332102786733,0,4.0,0.9482748720845481,0,0.0,0.4164495940787722,1,4.0,0.6819424940143648,0,4.0,0.9591876314528333,2,10.0,0.7365132399113166,0,0.0,0.5689059709341131,2,10.0,0.3241795207901741,0,8.0,0.7431353861900276,1,5.0,0.7504119655088037,0,6.0,0.8923886175944075,10,97.0
60.0,23,76.0,0.4779874213836478,8.185068540129317,3,18.0,0.6321510682295166,0,7.0,0.7374581639384992,1,7.0,0.5264427572121414,1,7.0,0.558140881933946,0,0.0,0.983223421637225,1,6.0,0.3945137125982507,0,0.0,1.0,1,4.0,0.7488812257300566,0,3.0,0.6704463387964507,2,7.0,0.6604594320441465,0,4.0,0.4665554081958504,4,15.0,0.11995045975038447,5,23.0,0.4912938476679221,2,11.0,0.46483061457021474,3,16.0,0.6954382003578327,0,2.0,0.6286275587687966,23,130.0
65.0,13,39.0,0.2254335260115607,8.007504254708518,1,12.0,0.5060097507152539,0,4.0,0.9398103955877666,0,11.0,0.5318738778496819,0,9.0,0.7044097730354206,0,0.0,0.967122396457122,0,5.0,0.4108311353248695,0,6.0,0.4654007959833848,0,3.0,0.8012879644029035,1,3.0,0.5987067091444355,3,17.0,0.43771248174312255,5,20.0,0.40476835606170736,0,20.0,0.6730987398392411,0,19.0,0.6424304011441244,1,12.0,0.4915120176406013,2,13.0,0.35896752434528373,0,6.0,0.33486641349426816,13,160.0
70.0,19,53.0,0.28804347826086957,8.979411462957307,3,15.0,0.6214430765819678,0,0.0,0.7769335399952897,1,7.0,0.6103221934533439,2,10.0,0.49640925420582005,0,0.0,0.9475901056742458,0,0.0,0.8198634587173256,0,6.0,0.8625691067351187,0,3.0,0.929280281371315,0,4.0,0.4705317244328348,0,14.0,0.5457238052210232,0,20.0,0.7151774333798903,0,8.0,0.8605311175240438,4,11.0,0.5236160332501666,2,10.0,0.26653099857375967,6,28.0,0.383149033455605,1,12.0,0.7718495037075525,19,148.0
75.0,15,50.0,0.26455026455026454,9.155093292542395,1,12.0,0.5267921836700776,2,10.0,0.5202987791552559,5,25.0,0.4241782773120866,0,9.0,0.597930140592558,0,4.0,0.7372077562363506,0,0.0,0.9246995626962232,0,6.0,0.9269645161487996,0,3.0,0.9627908964601467,3,10.0,0.5974551096876985,0,4.0,0.8761292610864573,1,9.0,0.818961552199511,1,5.0,0.4800620248608545,1,19.0,0.30447827010342343,0,12.0,0.5666942668520845,1,31.0,0.5674802543707337,0,8.0,0.839946198552921,15,167.0
80.0,22,86.0,0.42574257425742573,8.71995820524497,3,15.0,0.609324969259813,0,5.0,0.7361321047098596,0,25.0,0.434942494744896,1,10.0,0.25294607895279886,0,4.0,0.9029486565799489,0,0.0,0.7476464140942771,0,1.0,0.5983365685954183,0,0.0,0.7660761323528373,0,6.0,0.6361334145886821,1,7.0,0.7566898903356594,3,15.0,0.5628078333078952,6,32.0,0.07970533055296462,6,28.0,0.5022800038659494,0,8.0,0.8749897228122697,1,12.0,0.7491854877155206,1,7.0,0.4419647030669351,22,175.0
85.0,23,85.0,0.3953488372093023,8.808979199348192,1,12.0,0.5697639404582081,0,2.0,0.918691671338146,4,24.0,0.5476410143798343,0,9.0,0.5784599972422286,0,4.0,0.86780469236057,1,6.0,0.4334682950220765,5,19.0,0.36335270783820245,0,2.0,0.8336346754953013,3,9.0,0.5204366199435909,3,15.0,0.5577497361889953,0,12.0,0.4638287201515534,1,40.0,0.502248163776309,0,26.0,0.6576280142847638,0,4.0,0.8980044344957114,4,17.0,0.6722738592681976,1,9.0,0.14844863335303915,23,210.0
90.0,18,54.0,0.2571428571428571,8.498518310550692,3,13.0,0.5968936929711947,0,0.0,0.7053408411467418,0,18.0,0.6150485645529716,0,4.0,0.8505593235788363,2,6.0,0.7228460874299579,0,4.0,0.7015066849906199,3,32.0,0.2010013778266384,0,4.0,0.8664783805527243,0,8.0,0.4512991750277193,1,13.0,0.4259522521619656,2,13.0,0.6959312723931473,0,11.0,0.8361951240085953,3,8.0,0.4781507783148596,2,10.0,0.3253274640101859,0,10.0,0.4844791186963175,2,14.0,0.5909509408642599,18,168.0
95.0,31,112.0,0.5114155251141552,8.706447127453218,2,8.0,0.5369708855274106,2,10.0,0.6059455419324712,5,21.0,0.3945669406292514,1,4.0,0.6682577088887762,3,21.0,0.5293334272571166,0,3.0,0.8271410524557512,3,28.0,0.678154003548043,0,4.0,0.8524145165330774,3,10.0,0.7030977269064863,3,18.0,0.7101578112627406,1,8.0,0.7609685332155623,2,13.0,0.5287414928495784,2,18.0,0.3307486764658971,0,14.0,0.509274894350319,4,9.0,0.43797147027961614,0,8.0,0.8400152123532669,31,197.0
100.0,28,110.0,0.4782608695652174,8.352135716280474,4,18.0,0.5984411866666157,0,5.0,0.7175266819611774,2,30.0,0.3082196879496248,4,20.0,0.15952484541114834,1,19.0,0.40918796416701925,0,4.0,0.4818629576420084,1,17.0,0.7388479999306133,0,4.0,0.33673913860904614,0,5.0,0.69720991854795,1,15.0,0.7023763356041323,3,17.0,0.5266034849011146,5,39.0,0.41666825964326937,6,25.0,0.20323204747266846,0,8.0,0.8847542015528366,0,16.0,0.6564960189542396,1,11.0,0.6439108297189026,28,253.0
105.0,32,102.0,0.44933920704845814,8.214464930596085,1,16.0,0.5334604684720742,0,4.0,0.8961325194197408,5,30.0,0.2997311092714524,2,26.0,0.4818764024366189,3,20.0,0.6787525667489682,0,6.0,0.8019758300988354,3,11.0,0.32504590550299955,2,17.0,0.6254228464457607,3,6.0,0.37496069526214787,3,17.0,0.6202740401140845,2,15.0,0.4037810123113872,1,37.0,0.43244354303843296,1,33.0,0.6345842410525708,2,10.0,0.6021009403447583,3,12.0,0.6586274859739726,1,12.0,0.2590751316060467,32,272.0
110.0,27,101.0,0.45495495495495497,8.886853284363445,3,12.0,0.5714515432500685,0,0.0,0.7012565932742347,1,25.0,0.5665248226041686,0,10.0,0.8353005107034001,1,13.0,0.7626966918945945,0,8.0,0.9037389666707478,0,14.0,0.24039561214125627,0,8.0,0.8949280937471016,1,12.0,0.5282266544064835,1,11.0,0.4652763654826885,2,17.0,0.696803898728841,4,27.0,0.6733475357647877,0,10.0,0.7441348221996651,7,29.0,0.2737912365282374,1,12.0,0.487403033700085,6,39.0,0.38766205951354016,27,247.0
115.0,23,74.0,0.33035714285714285,9.218882259138505,2,13.0,0.554707487459653,2,9.0,0.5222622335011969,1,17.0,0.7266781304153167,0,4.0,0.624242803173507,3,9.0,0.557612150802152,0,4.0,0.8492407206009677,0,4.0,0.8483802731185509,0,0.0,0.8728793656698423,1,4.0,0.7334601630802242,2,15.0,0.7267318459734806,1,6.0,0.7815851189295812,0,22.0,0.569291180702757,2,15.0,0.2980017716687754,2,38.0,0.440932190143633,6,26.0,0.3954883571539378,1,40.0,0.6406537949576336,23,226.0
120.0,28,113.0,0.5,8.858377065611586,4,21.0,0.529310682457706,0,7.0,0.6703136597474441,1,18.0,0.8018305565515077,0,4.0,0.9062116800012907,0,8.0,0.505512974825444,1,4.0,0.40074182293400845,0,4.0,0.8878351135253248,2,3.0,0.4145310733477418,1,5.0,0.7127653128426764,1,7.0,0.8314340248779165,3,13.0,0.5649233529831975,5,23.0,0.313403608124838,7,38.0,0.37422643488121055,2,24.0,0.7116537034808036,0,26.0,0.5924211996458008,1,8.0,0.5326389034697597,28,213.0
125.0,26,109.0,0.4801762114537445,8.711470898779536,1,19.0,0.5600466696286769,0,4.0,0.8496613073763789,1,9.0,0.6166256387381134,0,6.0,0.8484159281866238,0,4.0,0.9250052225387164,3,21.0,0.5374857504621172,1,5.0,0.5514192920157681,2,13.0,0.5353872950108836,4,15.0,0.37741887665464396,2,11.0,0.5843338449212572,0,10.0,0.43027544415701713,3,35.0,0.3958017271228336,2,47.0,0.6373823385762657,2,24.0,0.6112290642264236,3,12.0,0.7266587345968735,2,14.0,0.3116530383792068,26,249.0
130.0,22,82.0,0.36607142857142855,8.829651872065881,2,7.0,0.6289070248525251,1,2.0,0.7030203912295694,3,19.0,0.6317318164093272,0,2.0,0.8968609073631311,0,2.0,0.8217997543025692,0,15.0,0.7964232032976507,0,8.0,0.2758460655098654,0,0.0,0.9120229698462806,3,25.0,0.5142381190684626,0,7.0,0.5317289574918811,2,13.0,0.7606830147934065,4,35.0,0.5975705395828843,1,20.0,0.561474729401366,1,5.0,0.21534503825126003,1,6.0,0.5777346474595363,4,27.0,0.3995994123919087,22,193.0
135.0,25,118.0,0.5339366515837104,9.19197955917558,2,6.0,0.6408319084552847,2,16.0,0.45458918474444915,0,13.0,0.6283967889213458,0,2.0,0.8482024072710811,2,7.0,0.6791407145565795,0,4.0,0.8431277511920279,1,13.0,0.6991695457725099,0,0.0,0.8946417582190048,2,15.0,0.6504766110955134,1,9.0,0.7810192050396041,1,7.0,0.721077750035228,4,46.0,0.5548396045244721,2,16.0,0.11434639590076373,3,20.0,0.5556896973024968,4,13.0,0.35791802501929454,1,33.0,0.6919907677263787,25,220.0
140.0,26,94.0,0.415929203539823,8.499136490406897,3,14.0,0.5770837892265498,0,7.0,0.748592193675266,1,8.0,0.6495824547561992,2,6.0,0.4391179071903297,2,5.0,0.449757724078421,3,12.0,0.22074305426276922,1,16.0,0.7857330610468641,0,0.0,0.7266267449061808,1,12.0,0.6012943782635447,1,6.0,0.7077642581056172,3,17.0,0.5253489162682049,0,34.0,0.22431354445684892,6,47.0,0.23074989990663067,0,11.0,0.8125253611501759,2,25.0,0.5663755053005101,1,13.0,0.6524732303648548,26,233.0
145.0,28,112.0,0.4890829694323144,8.824776743625842,0,9.0,0.6328133527660688,0,4.0,0.9075171052654897,1,9.0,0.6730068213084806,2,18.0,0.5743519421750148,3,22.0,0.6948333045310144,0,13.0,0.6025012163019954,0,4.0,0.6278915320518731,1,7.0,0.6711605742813583,5,21.0,0.41659819676593257,3,13.0,0.5810448697730378,2,19.0,0.401730083523405,1,10.0,0.6179256821465914,0,39.0,0.6600318797266529,0,3.0,0.8908726491282399,4,23.0,0.6629332236344413,6,23.0,0.18545554154812902,28,237.0
150.0,24,83.0,0.3688888888888889,8.765604852725371,2,6.0,0.6828080785054869,0,0.0,0.7106278903417034,2,15.0,0.7178332093327883,0,4.0,0.8820384708525503,0,10.0,0.7124667217340712,0,6.0,0.8362798858792796,1,4.0,0.4857048557658391,1,12.0,0.767010084965505,3,27.0,0.3357791395838482,1,14.0,0.43143102307126885,2,18.0,0.7257427268781131,4,18.0,0.6746478981314769,0,8.0,0.86682413815773,1,7.0,0.52890478409332,0,15.0,0.3796262680284078,7,47.0,0.13169841998346107,24,211.0
155.0,31,138.0,0.6052631578947368,9.04105268832206,1,4.0,0.6357961745393008,3,9.0,0.533451074402222,2,25.0,0.6779142882781724,0,2.0,0.8815674803024713,3,12.0,0.5632210769960498,0,4.0,0.7455378252515419,2,4.0,0.20686015674026925,0,6.0,0.8936430858715046,3,20.0,0.6209098278218063,2,16.0,0.7496923499241999,1,7.0,0.7741533021212302,4,34.0,0.6173999367823296,1,5.0,0.33574854147658384,2,17.0,0.7221403097297487,6,22.0,0.39402051561958373,1,36.0,0.6093943450859867,31,223.0
160.0,23,87.0,0.37339055793991416,8.484480239037842,3,12.0,0.6244697115328196,0,8.0,0.6762114283502185,1,5.0,0.14253600424188914,1,5.0,0.5020535781284711,1,9.0,0.42557365420295185,0,8.0,0.78255031668012,2,14.0,0.6540346920989232,0,2.0,0.8327603036399053,2,25.0,0.5220515014068465,0,4.0,0.8583976066108102,3,16.0,0.6590454236227169,2,28.0,0.16417563904315166,5,28.0,0.16202636571651496,0,4.0,0.876856514461924,2,31.0,0.60540040837377,1,21.0,0.8012735120348317,23,220.0
165.0,30,126.0,0.5478260869565217,8.723469634924081,0,8.0,0.6720974812439588,0,4.0,0.8948118211599888,4,25.0,0.30795407684866455,4,25.0,0.6339748189485193,3,19.0,0.6526636146500622,0,4.0,0.8039150454605889,1,7.0,0.7036880645756365,1,5.0,0.3813955102643149,6,32.0,0.30810748545663097,2,4.0,0.5578280764190642,2,15.0,0.39748772960986467,3,21.0,0.4884444862751007,0,30.0,0.6414273547220736,0,0.0,0.8348537149776627,3,20.0,0.6220712175290442,1,11.0,0.35257003923443686,30,230.0
170.0,26,82.0,0.34893617021276596,8.64836505600015,2,3.0,0.6716229003353413,2,2.0,0.5781477311222385,1,23.0,0.7343422673624372,1,21.0,0.5837446310522576,1,12.0,0.6745264965214125,0,4.0,0.8022959486281493,1,10.0,0.7869873528452279,0,12.0,0.6055408626308252,5,38.0,0.3503761820554683,1,12.0,0.39945982117120704,3,23.0,0.6409436217098486,1,15.0,0.6696554345939837,0,8.0,0.9016106498082624,1,7.0,0.3047016954170015,2,20.0,0.35441352699404266,5,31.0,0.15289280796233998,26,241.0
175.0,32,145.0,0.6196581196581197,9.256819309503872,0,0.0,0.722868802957162,4,19.0,0.4796242231926093,1,9.0,0.834157243467569,3,16.0,0.60055064978113,3,14.0,0.4733193609598203,2,9.0,0.2774172424029104,1,1.0,0.40867227314339394,0,8.0,0.8958121706402065,4,27.0,0.6327141148758108,2,17.0,0.7017878107520749,0,13.0,0.7705256208999236,3,18.0,0.6639705716317581,1,5.0,0.5147913724756112,2,16.0,0.7124950797492658,5,31.0,0.37478516031409126,1,35.0,0.6588962251501203,32,238.0
180.0,25,104.0,0.45021645021645024,8.616855727507726,2,6.0,0.6554744267393785,0,14.0,0.690802850964346,1,3.0,0.2706949410769217,3,35.0,0.5420610592038657,1,13.0,0.3654917370423122,3,28.0,0.5545472852714396,1,6.0,0.7794519957347994,0,2.0,0.774969969392688,2,22.0,0.4942212500934885,1,5.0,0.7489688445740179,1,4.0,0.6340774276672393,2,17.0,0.2538237616777341,5,24.0,0.05751718902584093,0,2.0,0.8859139807551069,2,32.0,0.5646609132128749,1,15.0,0.814593475384241,25,228.0
185.0,28,114.0,0.49137931034482757,8.610752493093095,1,3.0,0.682149720467877,0,4.0,0.8708703563258896,5,27.0,0.2649589949714938,0,18.0,0.45275754694755205,2,13.0,0.7166337825098823,0,14.0,0.8172614125908471,0,2.0,0.7864985195842226,2,9.0,0.45394195918397423,4,17.0,0.3253418903083884,2,11.0,0.5954622970128554,5,23.0,0.3707995144197343,3,21.0,0.4940851497965936,0,29.0,0.6397516325326345,0,0.0,0.7708370856533305,3,21.0,0.6770196606716232,1,8.0,0.3502052378750372,28,220.0
190.0,23,59.0,0.251063829787234,8.629915478342499,2,8.0,0.6889011656835345,1,3.0,0.7591583807964132,0,24.0,0.7104738386789866,0,8.0,0.7413346111474661,1,4.0,0.7575210254847976,0,2.0,0.8269600217022777,0,2.0,0.8007514441501187,2,15.0,0.437945698536108,4,31.0,0.3954438841982412,1,8.0,0.44823178835632027,0,20.0,0.6567827829825001,4,22.0,0.4579354580297655,0,8.0,0.9115355246953896,2,2.0,0.22767401541540946,2,19.0,0.572449899399933,4,30.0,0.1827699048674667,23,206.0
195.0,31,137.0,0.5854700854700855,9.123270773007205,0,2.0,0.6596083103342548,3,15.0,0.49564046354150115,0,6.0,0.8803567468512417,2,9.0,0.6925309752133981,3,14.0,0.5076306921930952,1,5.0,0.46312962219025267,0,0.0,0.562364970201333,0,9.0,0.6829212666303717,5,37.0,0.5524459523454618,2,15.0,0.7596706888148693,0,4.0,0.8706452339973704,5,34.0,0.5098114999115423,2,8.0,0.3752432864468886,3,21.0,0.5536198322510657,5,18.0,0.30255452596853244,0,28.0,0.6931900759311124,31,225.0
200.0,26,74.0,0.31223628691983124,8.852799240290592,1,3.0,0.7412777403161698,0,9.0,0.7325779855450821,2,5.0,0.3477667880332198,2,23.0,0.6231194335780442,0,11.0,0.5054710889251054,1,14.0,0.6624368646235159,0,0.0,0.8949649758238891,1,7.0,0.49482098980082134,1,27.0,0.5626038734779163,0,4.0,0.7162497273310239,1,2.0,0.6741923531771759,3,37.0,0.4938237983415057,6,33.0,0.10165689385692112,2,17.0,0.7291761726182331,6,27.0,0.3285322407521325,0,8.0,0.8564976725482386,26,227.0
205.0,30,132.0,0.5714285714285714,8.743345244413009,1,2.0,0.718943383107787,0,4.0,0.9236108892078507,6,34.0,0.20559973352203453,1,10.0,0.5137611076727198,1,9.0,0.7990967367424834,0,8.0,0.8839663364388498,0,0.0,0.8767544662127739,4,25.0,0.24449499863029656,3,9.0,0.41857294640774106,3,12.0,0.5795409498760432,2,12.0,0.48904445756327175,3,24.0,0.518951277897711,0,33.0,0.6554418983985915,2,15.0,0.4750125029283301,3,25.0,0.61157274225051,1,3.0,0.45089070668862974,30,225.0
210.0,32,126.0,0.5550660792951542,8.535784851096576,3,12.0,0.6069356978643113,1,1.0,0.5863051583465252,0,33.0,0.6973497202915214,1,14.0,0.6642409562431253,1,6.0,0.7886537415845756,0,4.0,0.8296989231717232,0,0.0,0.8210222593409572,2,26.0,0.4406243017396177,6,32.0,0.3825168170633613,3,13.0,0.2979384226279134,0,9.0,0.7505942867716904,4,25.0,0.43521270290190883,0,8.0,0.8957011629524357,1,8.0,0.14089295815122713,5,36.0,0.4491439588917201,5,22.0,0.06946072710667497,32,249.0
215.0,27,106.0,0.45689655172413796,8.468534434300425,2,11.0,0.5498724992751711,3,12.0,0.5278203040133328,0,4.0,0.8226527180903407,1,10.0,0.5238207779567899,2,10.0,0.6692245256288014,2,6.0,0.32798189582584536,1,1.0,0.33566307393712547,0,5.0,0.6642713039833557,1,33.0,0.6604854563850595,4,28.0,0.46055098339444195,0,3.0,0.9255260811081537,7,44.0,0.4684137755753153,1,4.0,0.5571646152430492,1,11.0,0.7425818389096436,2,30.0,0.30543900957871417,0,29.0,0.5974827086185147,27,241.0
220.0,30,130.0,0.5462184873949579,8.63575301160406,3,16.0,0.6030393971188845,0,10.0,0.7069105062654023,1,3.0,0.31581817039789367,1,14.0,0.6837662364554887,1,5.0,0.4483646507878767,3,24.0,0.552630489886393,2,11.0,0.6874622991447304,2,5.0,0.6083027778420574,1,7.0,0.663827995517475,2,27.0,0.6796157709288893,1,3.0,0.6957023466910226,1,49.0,0.3932159469525128,5,23.0,0.07504319624761353,2,11.0,0.7537744060206926,5,22.0,0.4484539926060615,0,8.0,0.9025731662697271,30,238.0
225.0,34,148.0,0.6434782608695652,8.436803795624852,2,13.0,0.4969552413728418,0,4.0,0.9050203945373028,5,27.0,0.09994317179816636,2,8.0,0.5171831740877164,6,26.0,0.34100502855040105,0,15.0,0.7805420396069439,0,0.0,0.8221948548328296,5,29.0,0.4709975984596976,0,2.0,0.42406362803642095,4,25.0,0.6361788697693705,2,13.0,0.4615598848853573,2,23.0,0.5370799248878584,3,41.0,0.3907622590761637,2,17.0,0.6193606801135123,1,25.0,0.5425980185830591,0,4.0,0.9046068454492242,34,272.0
230.0,19,72.0,0.3116883116883117,8.609561736603595,3,15.0,0.6141872209967724,0,0.0,0.7595650057166268,0,29.0,0.602460242795676,2,18.0,0.6044758567379058,1,33.0,0.5725800092262577,0,2.0,0.8135504494459039,0,0.0,0.7206591820478983,1,29.0,0.5897060174128206,4,15.0,0.5878171747654625,0,14.0,0.45561143796897874,0,8.0,0.6914995470375486,3,23.0,0.5087564520492179,0,19.0,0.7665135280084177,0,4.0,0.1798801104891526,4,14.0,0.5774839525532808,1,6.0,0.32337349805273274,19,229.0
235.0,32,107.0,0.44583333333333336,8.861928422099421,0,8.0,0.5633612864260561,2,10.0,0.4839541184725698,0,4.0,0.9204378085556381,0,7.0,0.6598620610871683,2,14.0,0.6902056015269429,1,3.0,0.32101135260523234,0,0.0,0.3560824223915844,5,26.0,0.49255750966386685,1,12.0,0.7657697857099074,6,21.0,0.3914102107748957,0,2.0,0.8674776720643087,6,43.0,0.5064820325650918,3,18.0,0.6384116411166179,1,9.0,0.7534493150267607,1,13.0,0.39099558369348847,4,28.0,0.5403830027286993,32,218.0
240.0,28,109.0,0.459915611814346,8.419475430202628,3,10.0,0.5819613714690354,0,6.0,0.7615439304139149,2,7.0,0.587909870123457,0,4.0,0.8769965091629187,2,14.0,0.35403794380345593,6,27.0,0.1275267514319398,1,5.0,0.7904528429077674,0,30.0,0.4270940610581827,1,6.0,0.6834088899071812,1,27.0,0.5651290245018988,1,4.0,0.5535368527311288,2,43.0,0.45862685755093885,5,42.0,0.17561252795100687,0,4.0,0.8749393011369949,4,21.0,0.47981946299893874,0,22.0,0.7428557964229976,28,272.0
