step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.890544694149867,0,0.0,0.7282413498332576,0,0.0
20.0,0,0.0,0.0,15.706011782791839,0,0.0,0.9617587320975881,0,0.0
25.0,0,0.0,0.0,15.987266439066738,0,0.0,0.9784623585742827,0,0.0
30.0,0,0.0,0.0,14.65351126431743,0,0.0,0.9760347278252048,0,0.0
35.0,0,0.0,0.0,13.86856636515195,0,0.0,0.9097810929342732,0,0.0
40.0,0,0.0,0.0,14.343328700770291,0,0.0,0.9474291682097412,0,0.0
45.0,0,0.0,0.0,14.464341856301113,0,0.0,0.9504162109211846,0,0.0
50.0,0,0.0,0.0,14.84653184083001,0,0.0,0.9745520153528985,0,0.0
55.0,0,0.0,0.0,14.124002404503383,0,0.0,0.9744364210264523,0,0.0
60.0,0,0.0,0.0,12.985394804426528,0,0.0,0.9124813611615525,0,0.0
65.0,1,3.0,0.25,12.468113299522365,1,3.0,0.8880805842278684,1,3.0
70.0,1,8.0,0.6666666666666666,12.546689326592203,1,8.0,0.8928410591890548,1,8.0
75.0,1,13.0,0.9285714285714286,12.335220192055646,1,13.0,0.8949880869339455,1,13.0
80.0,1,18.0,1.2857142857142858,12.26335883376062,1,18.0,0.8915411220741369,1,18.0
85.0,0,0.0,0.0,11.393871981470143,0,23.0,0.8282469070258962,0,23.0
90.0,0,0.0,0.0,11.191812419891228,0,0.0,0.8803759943466984,0,0.0
95.0,0,0.0,0.0,11.10289221410122,0,6.0,0.8098936145441835,0,6.0
100.0,0,0.0,0.0,12.263525063554889,0,0.0,0.9424384500848111,0,0.0
105.0,0,0.0,0.0,13.155654615335969,0,0.0,0.9536741955182547,0,0.0
110.0,0,0.0,0.0,13.382737783829832,0,0.0,0.9490496546321359,0,0.0
115.0,1,1.0,0.03571428571428571,12.711410352775356,1,1.0,0.9037028771984268,1,1.0
120.0,3,11.0,0.3793103448275862,12.194875607080904,3,11.0,0.8449374781791635,3,11.0
125.0,2,18.0,0.5454545454545454,11.538260201534253,2,25.0,0.7819243607334485,2,25.0
130.0,3,23.0,0.6764705882352942,11.644334176493418,3,23.0,0.8522963777811243,3,23.0
135.0,1,21.0,0.5675675675675675,11.98873403452991,1,36.0,0.8526910918668792,1,36.0
140.0,2,28.0,0.7,12.12222612953836,2,28.0,0.8786485164611675,2,28.0
145.0,4,42.0,1.0769230769230769,11.688363252168518,4,42.0,0.8345990438761015,4,42.0
150.0,4,62.0,1.441860465116279,11.767256980057793,4,62.0,0.8163395827266307,4,62.0
155.0,7,88.0,2.0,11.028336435311182,7,88.0,0.729618754387503,7,88.0
160.0,8,128.0,2.56,10.819099668140574,8,128.0,0.71981095734588,8,128.0
165.0,7,122.0,2.30188679245283,10.846598693829419,7,169.0,0.7252236068827167,7,169.0
170.0,6,139.0,2.5272727272727273,10.993570941079291,6,139.0,0.7977995793600352,6,139.0
175.0,8,174.0,2.9491525423728815,11.089679623481492,8,174.0,0.7825721684768578,8,174.0
180.0,8,214.0,3.34375,11.186245111895163,8,214.0,0.7802850773646915,8,214.0
185.0,10,262.0,3.8529411764705883,11.334054096193332,10,262.0,0.7751085299237537,10,262.0
190.0,10,312.0,4.216216216216216,11.260400336247056,10,312.0,0.7676808872090156,10,312.0
195.0,11,366.0,4.753246753246753,11.079321590343833,11,366.0,0.7466757678378428,11,366.0
200.0,14,430.0,5.443037974683544,10.748505861576334,14,430.0,0.7191650810159832,14,430.0
205.0,16,508.0,6.597402597402597,10.552302877754702,16,508.0,0.7172037175856639,16,508.0
210.0,18,592.0,7.493670886075949,10.361788934663478,18,592.0,0.6930520680681395,18,592.0
215.0,18,682.0,8.216867469879517,10.444201803373096,18,682.0,0.6971225029006055,18,682.0
220.0,18,772.0,8.483516483516484,10.583890032160566,18,772.0,0.7094972577800447,18,772.0
225.0,19,867.0,9.22340425531915,10.621014392692832,19,867.0,0.7090972936436035,19,867.0
230.0,21,967.0,9.969072164948454,10.447859698830277,21,967.0,0.6954026918795476,21,967.0
235.0,23,1075.0,10.53921568627451,10.279322272527196,23,1075.0,0.6835753616721622,23,1075.0
240.0,23,1190.0,11.018518518518519,10.410082645796122,23,1190.0,0.6822363086626392,23,1190.0
245.0,24,1307.0,12.101851851851851,10.247641338433448,24,1307.0,0.670950632364219,24,1307.0
250.0,26,1431.0,12.552631578947368,10.019443912611395,26,1431.0,0.6421875212644113,26,1431.0
255.0,28,1570.0,13.652173913043478,9.944198697913826,28,1570.0,0.6224654017226481,28,1570.0
260.0,30,1719.0,14.206611570247935,10.089727022540412,30,1719.0,0.637491582096885,30,1719.0
265.0,30,1869.0,15.07258064516129,10.030473696406947,30,1869.0,0.6347451450308068,30,1869.0
270.0,34,2030.0,15.984251968503937,9.648948125712392,34,2030.0,0.5991422657004668,34,2030.0
275.0,38,2208.0,16.47761194029851,9.443309431888212,38,2208.0,0.58241500509548,38,2208.0
280.0,40,2405.0,17.683823529411764,9.458444906386788,40,2405.0,0.5750639674535686,40,2405.0
285.0,44,2612.0,18.65714285714286,9.120481971871904,44,2612.0,0.5386293320897994,44,2612.0
290.0,46,2840.0,19.72222222222222,9.027904560357715,46,2840.0,0.5381016260785085,46,2840.0
