step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,9,29.0,0.19205298013245034,9.66031883399937,1,6.0,0.6204360233595014,1,16.0,0.35506562723484414,0,4.0,0.9314015365349156,3,22.0,0.6102842380295548,0,2.0,0.8158877956097242,1,1.0,0.771918198421577,0,1.0,0.840771455549606,0,0.0,0.9502010786732596,1,4.0,0.6885889698120653,0,0.0,0.6652429792669293,0,4.0,0.8523624937388824,0,4.0,0.8100287041734028,0,4.0,0.9226250321414567,1,13.0,0.2954649338361395,1,5.0,0.43690806211882394,0,2.0,0.9019161389770455,9,88.0
60.0,17,78.0,0.5,9.643387774832613,2,13.0,0.6415929000560092,4,23.0,0.6076140282809217,0,0.0,0.8619409954431673,0,14.0,0.7356469594249176,0,2.0,0.9180406423054108,2,7.0,0.5048649767451652,0,0.0,0.710275650336682,0,4.0,0.638080638782035,3,19.0,0.3952332637201552,0,0.0,0.9579318176186907,2,6.0,0.57403350153289,0,6.0,0.6801719091237761,1,5.0,0.3613694772831403,0,6.0,0.8818407387789815,3,15.0,0.6463513616274182,0,0.0,0.8181791986654288,17,120.0
65.0,6,11.0,0.06547619047619048,9.283188569824754,0,5.0,0.6131341184324014,2,21.0,0.6424145505749591,0,2.0,0.8097188908116387,3,11.0,0.47771450190011144,0,2.0,0.8312334895884756,0,2.0,0.587161644041195,0,4.0,0.794967787855623,0,4.0,0.8915100198957108,1,19.0,0.469337724966377,0,0.0,0.9452952146342206,0,3.0,0.48892330048658256,0,8.0,0.7667862888127969,0,10.0,0.6117421875626313,0,4.0,0.9048610611855367,0,8.0,0.7038931368520077,0,4.0,0.2770435860803205,6,107.0
70.0,16,64.0,0.35359116022099446,9.961042162234373,3,11.0,0.6701981736033154,4,20.0,0.5399590150284392,0,4.0,0.8267276267329401,2,21.0,0.2944793588591167,2,7.0,0.6628994143511279,0,0.0,0.9046755518377054,0,4.0,0.9129970761744515,0,4.0,0.838680235491611,1,10.0,0.8173494555154773,0,0.0,0.958172302796493,1,9.0,0.8055954725352585,0,4.0,0.8204678325134231,0,4.0,0.7560866960218365,1,7.0,0.4978648293204249,1,4.0,0.5616506064902917,1,9.0,0.7598273768933993,16,118.0
75.0,16,38.0,0.20105820105820105,8.917064174115836,2,9.0,0.5300035213401859,1,21.0,0.328147852731651,0,4.0,0.8966853833929319,7,35.0,0.39480604655185714,0,3.0,0.5108283794689166,1,3.0,0.7280312306130632,0,4.0,0.9242008893379958,1,6.0,0.29818925083231046,0,2.0,0.7807448326490338,1,3.0,0.6099013728485344,0,4.0,0.8741724586620574,0,8.0,0.7327243226003215,0,4.0,0.5843782532723106,1,6.0,0.38698657078788606,2,12.0,0.37528607470378045,0,4.0,0.9037553277079581,16,128.0
80.0,19,91.0,0.4619289340101523,9.547258784305441,3,18.0,0.5857742019533697,3,19.0,0.7031288279638337,0,2.0,0.8887818636634547,1,35.0,0.5850781730079686,0,4.0,0.8420930742476571,1,10.0,0.7614194389987927,0,0.0,0.7849898834426166,3,23.0,0.3380280037679054,3,9.0,0.6581310389928811,0,2.0,0.8730404967821215,1,3.0,0.6494602016916672,0,4.0,0.6545932038547964,0,4.0,0.3650559500175845,0,5.0,0.7987360779351174,4,21.0,0.5347828865432749,0,0.0,0.7429495884248181,19,159.0
85.0,13,35.0,0.17587939698492464,9.31290252218703,1,14.0,0.5378247014915467,0,11.0,0.7520499372064463,0,6.0,0.7896988465660739,2,15.0,0.5313177070369716,0,2.0,0.8805651997860919,1,15.0,0.7513335006353667,0,0.0,0.8880169079308136,0,10.0,0.8303611792770693,2,11.0,0.3970218651466324,1,6.0,0.7566182672805803,1,2.0,0.5818600924656873,0,4.0,0.8414885226058039,4,17.0,0.4336026557348627,0,2.0,0.7652024848794091,0,16.0,0.6990524697560271,1,6.0,0.3384368596667439,13,137.0
90.0,22,89.0,0.4517766497461929,9.377312819534058,3,13.0,0.6047026250313504,2,7.0,0.5692671715117168,0,4.0,0.8020148719711143,2,21.0,0.43147778520754376,2,5.0,0.6545806363013865,0,2.0,0.6872362669681649,0,0.0,0.9421351865290077,0,4.0,0.8153995365042175,4,25.0,0.653337087990078,1,3.0,0.48804166625467005,1,10.0,0.7902376788482152,0,5.0,0.7319225612912909,2,20.0,0.6209501506818137,2,10.0,0.21859147000412915,2,4.0,0.6292884666031856,1,11.0,0.7499753178794757,22,144.0
95.0,17,49.0,0.23786407766990292,8.96293004170885,1,10.0,0.604929540473917,1,9.0,0.4389628149433353,0,6.0,0.8424006121939069,6,37.0,0.3909511407117569,0,3.0,0.5972885349953531,0,4.0,0.7748424138302266,0,2.0,0.8928539164672588,2,6.0,0.21883766280894898,0,18.0,0.7071849670758679,4,18.0,0.42393609663326715,1,5.0,0.8539859153516512,0,5.0,0.8447403302803081,0,7.0,0.48891693645272066,1,15.0,0.5992050633009605,1,7.0,0.4524968736711316,0,4.0,0.9428071340383946,17,156.0
100.0,21,86.0,0.4056603773584906,9.698504808512201,3,10.0,0.648779100953961,1,11.0,0.8116394810397782,0,2.0,0.7829620703469136,2,39.0,0.5649087455647972,0,4.0,0.8783806790749512,0,4.0,0.7802441523961899,0,2.0,0.8770779960529812,7,35.0,0.10295943579447778,2,7.0,0.5610652297900008,0,19.0,0.7268566629900074,2,7.0,0.6190320541614988,0,4.0,0.7939536983075001,1,7.0,0.4461518155586759,1,13.0,0.8138456863136675,2,12.0,0.6786844783580319,0,0.0,0.7864362059246863,21,176.0
105.0,10,21.0,0.10047846889952153,8.985387210051169,1,6.0,0.5416831000151644,1,6.0,0.8101484772576372,0,4.0,0.8349922683213963,3,18.0,0.3904517441603412,0,4.0,0.806212866057891,0,6.0,0.8122121390492504,0,0.0,0.8823898403882655,1,38.0,0.6503370759342245,0,1.0,0.340928827304517,1,4.0,0.7137384130002757,1,10.0,0.40908932508951457,0,4.0,0.8134941889976293,1,4.0,0.509030624048111,1,9.0,0.6636141884568473,0,6.0,0.7243282038022364,0,4.0,0.30320408648703867,10,124.0
110.0,33,113.0,0.518348623853211,9.319191202856585,3,12.0,0.5943177982877509,3,10.0,0.5927446225819601,0,4.0,0.8232461749035634,2,21.0,0.33144707763144954,3,6.0,0.6128882462967464,0,2.0,0.8482560774563723,2,2.0,0.7104213281753667,0,11.0,0.8519548595602969,4,19.0,0.6311328301114111,4,15.0,0.5224857196242031,2,16.0,0.7347290764701095,0,4.0,0.8211135451503037,1,10.0,0.6432238020994709,5,19.0,0.26434708006699387,1,3.0,0.5593166048949678,3,18.0,0.5679471253080249,33,172.0
115.0,26,86.0,0.38565022421524664,8.743528805753915,1,11.0,0.6567647979297571,1,8.0,0.46949847359513036,0,8.0,0.7552958707276475,5,33.0,0.5055060987834022,2,6.0,0.508099133759256,0,4.0,0.8075551511576844,2,12.0,0.7358102668870516,3,17.0,0.3899778031993748,1,18.0,0.7110566035443763,2,18.0,0.3734023797514961,1,6.0,0.7419455781991344,0,8.0,0.8157915076557598,1,9.0,0.5415908707410338,1,28.0,0.23936709113760352,5,23.0,0.39925918000122157,1,15.0,0.7453468701760547,26,224.0
120.0,29,149.0,0.6834862385321101,9.13242231795953,3,14.0,0.5989228680476913,3,18.0,0.6534976330074168,0,4.0,0.8742261794420666,0,25.0,0.6888381774151168,2,16.0,0.5422230947654176,0,4.0,0.7945258770034586,0,0.0,0.7009494240271967,6,50.0,0.1566545639155745,2,11.0,0.6306480804337848,4,25.0,0.6375530264188212,3,15.0,0.5826785881549538,0,4.0,0.8145918314020398,3,17.0,0.3048803011471343,1,13.0,0.7844583421283838,0,26.0,0.6349858121979673,2,14.0,0.6438753533438206,29,256.0
125.0,13,42.0,0.19534883720930232,8.681446612912803,1,10.0,0.5399287931046268,2,13.0,0.6518897481474302,0,8.0,0.7945535458641391,2,9.0,0.45835293767068164,0,4.0,0.803371066638649,0,8.0,0.787993628861052,1,5.0,0.7060995248332018,1,46.0,0.5919183154219703,1,12.0,0.46495476707648925,1,23.0,0.5924151956001312,0,10.0,0.44969710522333906,0,8.0,0.7755145604557164,1,22.0,0.5339549049086103,1,11.0,0.8032783485827851,2,10.0,0.7595947081483614,0,1.0,0.20693077626380785,13,200.0
130.0,30,145.0,0.6651376146788991,9.167108590143725,3,15.0,0.6353916741767117,3,17.0,0.5139865285130385,0,4.0,0.7748598938522865,6,33.0,0.36726380551248383,2,10.0,0.6961124445893765,0,4.0,0.8529198350518842,0,0.0,0.8413235274812569,0,14.0,0.8386784860705865,2,17.0,0.7688775188166764,4,20.0,0.5138342197077249,2,13.0,0.7300567816473758,0,4.0,0.795624936527019,0,7.0,0.7337303476337884,3,21.0,0.27046285802490355,1,6.0,0.47668406191482604,4,20.0,0.34696502575318217,30,205.0
135.0,21,81.0,0.36486486486486486,8.500178758893155,1,14.0,0.4762908585205841,0,16.0,0.48355994686275944,0,4.0,0.9189599630038804,2,37.0,0.5280999541105456,1,9.0,0.3465121663302569,0,8.0,0.7935270024654646,0,0.0,0.8530367830723943,0,2.0,0.6304395015786434,0,4.0,0.7365756057968887,3,23.0,0.3279766969400052,0,4.0,0.7727912717831068,0,6.0,0.7326598892597997,1,11.0,0.5787077195653952,2,25.0,0.2267643440581655,7,33.0,0.3560180702500662,4,40.0,0.6615412236497106,21,236.0
140.0,30,127.0,0.5644444444444444,9.030500266502703,4,17.0,0.5804252117543981,2,13.0,0.7586043991423088,0,4.0,0.47446178089094393,2,17.0,0.7671856390362414,6,32.0,0.3951849858682484,0,4.0,0.8067482877986593,0,0.0,0.8698074707234613,0,7.0,0.34046993985520924,3,7.0,0.5979799226021743,4,28.0,0.5861671670406353,3,8.0,0.5810419523055623,0,4.0,0.6891481632649605,3,18.0,0.3128635960884233,1,11.0,0.7794618724208645,2,35.0,0.5547431710195535,0,26.0,0.7310311372908026,30,231.0
145.0,15,37.0,0.16228070175438597,9.057222298226797,1,17.0,0.5483403115723647,1,6.0,0.7759836286333103,0,4.0,0.8307057019588792,0,4.0,0.5895210704927609,1,32.0,0.6001481285116044,0,2.0,0.831094636773465,0,0.0,0.8979038545181447,3,11.0,0.46912637042844935,2,13.0,0.4575265284445084,0,21.0,0.7378417064743817,0,8.0,0.5876314537106091,0,6.0,0.778313691834997,2,21.0,0.47644918332780184,1,10.0,0.8321380755344623,2,19.0,0.6793275207710193,2,2.0,0.26190595272517414,15,176.0
150.0,29,131.0,0.5874439461883408,9.129780637638625,3,14.0,0.5700255975176673,3,13.0,0.5617379602060185,0,6.0,0.8824614505350887,6,20.0,0.22195000086352507,3,16.0,0.7268129917602868,0,4.0,0.5879802930124871,0,0.0,0.8096051164752709,5,35.0,0.6235256255603459,3,21.0,0.6322868209951674,2,8.0,0.5885392379974242,0,4.0,0.8224514937585846,1,7.0,0.5104862079295294,0,8.0,0.7385294732236456,2,15.0,0.4030123652081341,0,5.0,0.51923679447195,1,13.0,0.152055601261307,29,189.0
155.0,15,40.0,0.1762114537444934,8.5246157936775,2,12.0,0.5759133200462493,1,9.0,0.43913359957331577,0,4.0,0.9192739373443657,0,28.0,0.524971982700251,1,11.0,0.4167138694690094,0,8.0,0.7360083145936476,1,3.0,0.7486168174865736,0,29.0,0.5871456431470046,0,11.0,0.6895667174762579,0,6.0,0.5055301237369072,0,4.0,0.7898597851440314,0,17.0,0.5224982428071014,2,12.0,0.6054733711465883,2,15.0,0.17406865503697955,4,13.0,0.3084158172473676,2,16.0,0.6484851714651269,15,198.0
160.0,35,127.0,0.5695067264573991,9.092609786510115,4,21.0,0.604997235036899,2,15.0,0.7648943417490662,2,2.0,0.4649240454798087,0,4.0,0.8790582295356983,7,32.0,0.34114666258160936,0,8.0,0.9042115735378019,0,0.0,0.8382527913174257,5,17.0,0.31153984899747234,3,11.0,0.6754555803480091,2,12.0,0.7059439148802368,2,8.0,0.5411891381565318,2,10.0,0.5982860449276742,4,25.0,0.18103241569636686,0,8.0,0.7966652126665126,2,23.0,0.5188222282827819,0,6.0,0.8150108043758068,35,202.0
165.0,20,66.0,0.3055555555555556,8.607140083255352,2,19.0,0.5304650843720501,0,4.0,0.8332371517549412,2,20.0,0.5930253689733505,1,4.0,0.6138843420908082,4,49.0,0.45614839187020273,0,2.0,0.8775174330872499,0,0.0,0.9030834231169368,0,23.0,0.4082659373696398,2,14.0,0.38178730071161476,0,4.0,0.9111849339695277,0,6.0,0.5527874056451284,1,10.0,0.532144827133633,4,37.0,0.19410674222123966,2,10.0,0.7073477827984878,2,15.0,0.6177467272260507,0,2.0,0.8735612761608786,20,219.0
170.0,37,145.0,0.6444444444444445,8.84357710518986,3,13.0,0.568873417578319,3,7.0,0.6412281252274357,0,8.0,0.879693534272417,5,22.0,0.366023297425656,3,33.0,0.5618673141118183,0,0.0,0.6417479967812714,0,0.0,0.8330843752244943,5,17.0,0.5363249461953187,5,31.0,0.621773333031293,1,2.0,0.6516577785123291,0,4.0,0.8669463202838636,3,18.0,0.44715605947697945,1,24.0,0.7316759863955002,5,28.0,0.2514086512288946,1,8.0,0.4570028667515426,2,8.0,0.4586230590820994,37,223.0
175.0,22,82.0,0.35807860262008734,8.533381085256071,2,13.0,0.4928356188361745,1,9.0,0.4594554718380145,0,4.0,0.9017620907636048,2,29.0,0.5092036834694577,3,33.0,0.32797086369751605,0,4.0,0.765970532541861,0,0.0,0.9140676435543439,1,19.0,0.5037545379203348,0,26.0,0.6264490658992214,0,5.0,0.6468829272936362,0,4.0,0.8177672192361669,2,30.0,0.4860379723076625,1,20.0,0.8120366992848792,4,37.0,0.12066693790325567,4,15.0,0.4093540633803244,2,20.0,0.6419105386156296,22,268.0
180.0,32,144.0,0.6545454545454545,8.850318641489103,5,28.0,0.500666609391856,3,21.0,0.6740091182438553,1,5.0,0.6030363423971599,3,27.0,0.7356750284733186,7,52.0,0.29191346725373585,0,4.0,0.8751530415409008,0,0.0,0.8548004760406294,4,17.0,0.20919942220559853,1,7.0,0.5841689571245766,1,9.0,0.7863140568833985,2,6.0,0.5800331912826583,3,25.0,0.47644875810430815,2,6.0,0.3672752075892155,0,21.0,0.6710177636281923,0,18.0,0.5146537173162566,0,8.0,0.8182127610894862,32,254.0
185.0,21,66.0,0.2986425339366516,8.936977709496157,2,27.0,0.4951475419218349,1,14.0,0.6569260295060265,1,10.0,0.720180887270695,0,16.0,0.5683231518223422,4,54.0,0.5226333077056887,0,4.0,0.8633402546956511,0,0.0,0.9252173006569263,1,21.0,0.4557224217751189,2,8.0,0.4536332442613188,0,4.0,0.7491130185366335,1,6.0,0.44616406438328915,1,19.0,0.5263089496987249,5,28.0,0.19801212877691782,0,6.0,0.9254811466179732,3,9.0,0.6840707557974023,0,4.0,0.8685671062012648,21,230.0
190.0,27,106.0,0.4711111111111111,8.946021182727474,3,12.0,0.6147009215716965,3,14.0,0.5197164110446126,0,8.0,0.8030398100126691,6,23.0,0.4148419633179594,2,23.0,0.5763989536610915,0,0.0,0.6031318352235262,1,2.0,0.7527612176061609,1,11.0,0.8182532946144926,4,27.0,0.6342507383112714,2,8.0,0.6086807043134532,2,15.0,0.7002048358270363,2,12.0,0.4310419584945006,0,28.0,0.6987188706232015,0,6.0,0.5959318691991793,0,4.0,0.5696334496721999,1,5.0,0.4571971750446849,27,198.0
195.0,22,62.0,0.27312775330396477,8.742268928181636,2,13.0,0.44119916611326326,1,12.0,0.4224980704528219,0,4.0,0.8300558037001528,2,31.0,0.37739040923414013,3,25.0,0.35399773108250426,0,4.0,0.8010735005272662,1,5.0,0.798499632793281,0,4.0,0.8872518532750227,0,18.0,0.7115477766851815,1,8.0,0.4213125120054724,1,5.0,0.7817858635711725,1,16.0,0.5306648463541523,0,6.0,0.8857428702276648,6,28.0,0.18077244559976047,3,13.0,0.4467609089943312,1,14.0,0.6521443452193466,22,206.0
200.0,35,138.0,0.5974025974025974,8.80471621032794,5,23.0,0.5187543273193503,2,14.0,0.7260718641491365,1,7.0,0.6959065802332451,6,33.0,0.4177926080630713,7,56.0,0.32946913496580377,0,4.0,0.8821925337607565,1,1.0,0.6101748521137081,2,5.0,0.4232631799495045,1,5.0,0.6418594277161987,4,22.0,0.6483360816173506,3,11.0,0.533853809392667,2,17.0,0.4458259149734814,1,3.0,0.4376851907254148,0,28.0,0.5825033114864453,0,10.0,0.7382049102445895,0,4.0,0.8673364367720884,35,243.0
205.0,30,103.0,0.44206008583690987,8.742684655803442,4,30.0,0.46118885205486815,0,4.0,0.8601255471781912,2,13.0,0.7101685156068956,3,44.0,0.3824094198024958,3,59.0,0.5240666515551576,0,4.0,0.9129505742819143,3,14.0,0.574559028593512,0,11.0,0.6150299583657973,3,13.0,0.4027896879836025,1,20.0,0.6795243364150991,1,12.0,0.504253514290435,1,23.0,0.5907504776501522,6,28.0,0.1870017348081244,1,7.0,0.8213373929796084,2,9.0,0.7519162443482535,0,4.0,0.9164237512596294,30,295.0
210.0,35,139.0,0.6069868995633187,8.657317050850034,5,28.0,0.48592226306924563,1,4.0,0.6943494425511095,2,10.0,0.6551029128686217,7,45.0,0.45269916579403047,3,29.0,0.6055562193753976,1,2.0,0.5371611588349416,1,10.0,0.6361650284850089,2,15.0,0.769103252752341,5,35.0,0.5476063928375102,3,12.0,0.5069652959475474,2,16.0,0.7002935864995429,2,10.0,0.472074929081859,0,29.0,0.6855725505468954,1,1.0,0.6714717267709585,0,3.0,0.4974454126733489,0,4.0,0.35783232332501147,35,253.0
215.0,26,92.0,0.3948497854077253,8.447707465566967,1,23.0,0.49470895968561446,1,5.0,0.47128725919602743,2,18.0,0.7259150333757033,3,44.0,0.372491443350605,3,22.0,0.368033385761295,1,9.0,0.7247556973243753,2,12.0,0.6876704312958493,2,8.0,0.5829210221086493,0,28.0,0.6661673561969005,0,11.0,0.42756981105522146,0,4.0,0.787480879750984,1,11.0,0.5353811087020649,0,5.0,0.9042032018695821,4,17.0,0.3278223618388368,4,17.0,0.37569823152950516,2,15.0,0.635908732291647,26,249.0
220.0,40,151.0,0.6452991452991453,8.423118887826151,4,15.0,0.549722902522199,2,15.0,0.7158477230317636,2,10.0,0.6024582198057901,8,48.0,0.321586895951139,6,44.0,0.37578230063090523,1,14.0,0.7416400644872639,2,11.0,0.5577622893400089,6,28.0,0.3175511639533986,2,8.0,0.6199363415322382,2,12.0,0.7129397953437099,2,7.0,0.6383726267093548,0,7.0,0.4579212692783905,2,4.0,0.2615724983524094,1,15.0,0.6034939770972029,0,19.0,0.7088045851461087,0,8.0,0.8544355132969786,40,265.0
225.0,27,112.0,0.48695652173913045,8.198832803595456,0,13.0,0.4990290219261287,1,5.0,0.772414082571539,3,20.0,0.6688732496596249,4,58.0,0.338086522023185,2,44.0,0.48049552023635084,0,2.0,0.5667197507855136,2,21.0,0.685823425696541,2,36.0,0.46118889733446117,0,5.0,0.4173049436799778,1,6.0,0.7816168669844445,1,6.0,0.4091564417926995,2,15.0,0.46523078291409103,6,30.0,0.1621419104333199,1,9.0,0.8302949883946131,2,10.0,0.6876328799136193,0,4.0,0.8663380519503954,27,284.0
230.0,34,148.0,0.6379310344827587,8.529125288940376,3,10.0,0.6104992736901828,3,11.0,0.6523428280738441,1,17.0,0.5933816371962387,6,55.0,0.33191996865448964,3,25.0,0.537808314666291,1,4.0,0.43348235416149783,0,4.0,0.8754794589995556,3,28.0,0.705160253623152,3,18.0,0.6895832741053642,2,10.0,0.6209773695908702,2,17.0,0.7031433393564126,3,24.0,0.43594811472669087,0,32.0,0.6859421327736511,1,6.0,0.48397256002755895,2,10.0,0.5006191953944282,1,3.0,0.32219865177010554,34,274.0
235.0,28,99.0,0.4090909090909091,8.567669724687033,2,10.0,0.6215823802853869,0,8.0,0.4875660044113987,2,16.0,0.6777996245380354,3,52.0,0.4158445402306793,3,27.0,0.316885267565655,1,14.0,0.540931925552644,0,2.0,0.6247239651512893,0,13.0,0.6404914822717377,1,14.0,0.716317714612625,0,3.0,0.4444828905787734,0,4.0,0.8764086023365226,2,29.0,0.5139099442404064,0,8.0,0.9247208866430239,6,30.0,0.18224152588961823,6,32.0,0.36473037838811795,2,19.0,0.6064914112894075,28,281.0
240.0,43,218.0,0.9356223175965666,8.762119012414487,3,21.0,0.6296115080730379,2,14.0,0.7703306679947447,2,11.0,0.5745765566195539,5,45.0,0.5551573917637663,6,44.0,0.3512481372619648,1,13.0,0.7002715979759542,0,4.0,0.7171352825641973,5,17.0,0.2522160253571122,3,14.0,0.6095147331669876,3,14.0,0.697486405146656,2,3.0,0.628385582452259,1,12.0,0.5268767205602608,2,8.0,0.25107929155782194,1,34.0,0.5793070450511821,7,67.0,0.4707419095648145,0,8.0,0.8949021440778352,43,329.0
